Time,Error,EgoSpeed,Torque,ACCTargetSpeed,LeadSpeed,DriverSetSpeed,Gap(m),TrueTimeGap,TargetTimeGap,SafeDistance
0,45.0469,14.9536,10,60.0005,10.0001,60.0005,1000,238.338,2,18.3075
0.1,45.0852,14.9153,20,60.0005,10.0181,60.0005,999.864,238.917,2,18.2863
0.2,45.1152,14.8853,30,60.0005,10.0361,60.0005,999.729,239.365,2,18.2696
0.3,45.1369,14.8636,40,60.0005,10.0541,60.0005,999.596,239.682,2,18.2576
0.4,45.1503,14.8502,50,60.0005,10.0721,60.0005,999.463,239.867,2,18.2501
0.5,45.1554,14.845,60,60.0005,10.09,60.0005,999.331,239.918,2,18.2472
0.6,45.1523,14.8482,70,60.0005,10.108,60.0005,999.199,239.835,2,18.249
0.7,45.1409,14.8596,80,60.0005,10.126,60.0005,999.068,239.619,2,18.2553
0.8,45.1212,14.8793,90,60.0005,10.1439,60.0005,998.936,239.27,2,18.2663
0.9,45.0932,14.9072,100,60.0005,10.1619,60.0005,998.804,238.79,2,18.2818
1,45.057,14.9435,110,60.0005,10.1798,60.0005,998.672,238.179,2,18.3019
1.1,45.0125,14.988,120,60.0005,10.1977,60.0005,998.539,237.44,2,18.3266
1.2,44.9598,15.0407,130,60.0005,10.2156,60.0005,998.405,236.575,2,18.356
1.3,44.8988,15.1017,140,60.0005,10.2334,60.0005,998.27,235.587,2,18.3898
1.4,44.8295,15.171,150,60.0005,10.2513,60.0005,998.133,234.479,2,18.4283
1.5,44.7519,15.2485,160,60.0005,10.2691,60.0005,997.995,233.254,2,18.4714
1.6,44.6661,15.3343,170,60.0005,10.2869,60.0005,997.855,231.916,2,18.5191
1.7,44.5721,15.4284,180,60.0005,10.3046,60.0005,997.712,230.469,2,18.5713
1.8,44.4698,15.5307,190,60.0005,10.3223,60.0005,997.568,228.917,2,18.6282
1.9,44.3592,15.6412,200,60.0005,10.34,60.0005,997.42,227.265,2,18.6896
2,44.2404,15.76,210,60.0005,10.3577,60.0005,997.27,225.518,2,18.7556
2.1,44.1134,15.8871,220,60.0005,10.3753,60.0005,997.117,223.68,2,18.8262
2.2,43.9781,16.0224,230,60.0005,10.3929,60.0005,996.961,221.756,2,18.9013
2.3,43.8346,16.1659,240,60.0005,10.4104,60.0005,996.801,219.752,2,18.9811
2.4,43.6828,16.3177,250,60.0005,10.4279,60.0005,996.637,217.672,2,19.0654
2.5,43.5228,16.4777,260,60.0005,10.4454,60.0005,996.47,215.522,2,19.1543
2.6,43.3546,16.6459,270,60.0005,10.4628,60.0005,996.298,213.306,2,19.2477
2.7,43.1781,16.8224,280,60.0005,10.4802,60.0005,996.122,211.031,2,19.3458
2.8,42.9934,17.007,290,60.0005,10.4975,60.0005,995.941,208.701,2,19.4484
2.9,42.8005,17.2,300,60.0005,10.5148,60.0005,995.755,206.321,2,19.5555
3,42.5994,17.4011,310,60.0005,10.532,60.0005,995.564,203.897,2,19.6673
3.1,42.39,17.6104,320,60.0005,10.5492,60.0005,995.368,201.433,2,19.7836
3.2,42.1725,17.828,330,60.0005,10.5663,60.0005,995.167,198.934,2,19.9044
3.3,41.9467,18.0538,340,60.0005,10.5834,60.0005,994.959,196.405,2,20.0299
3.4,41.7127,18.2878,350,60.0005,10.6004,60.0005,994.746,193.85,2,20.1599
3.5,41.4705,18.53,360,60.0005,10.6173,60.0005,994.526,191.274,2,20.2944
3.6,41.2201,18.7804,370,60.0005,10.6342,60.0005,994.299,188.68,2,20.4335
3.7,40.9698,19.0307,370,60.0005,10.651,60.0005,994.067,186.154,2,20.5726
3.8,40.7196,19.2809,370,60.0005,10.6677,60.0005,993.827,183.693,2,20.7116
3.9,40.4694,19.5311,370,60.0005,10.6844,60.0005,993.582,181.295,2,20.8506
4,40.2193,19.7812,370,60.0005,10.701,60.0005,993.329,178.957,2,20.9895
4.1,39.9693,20.0312,370,60.0005,10.7176,60.0005,993.071,176.677,2,21.1284
4.2,39.7194,20.2811,370,60.0005,10.734,60.0005,992.806,174.453,2,21.2673
4.3,39.4696,20.5309,370,60.0005,10.7504,60.0005,992.534,172.283,2,21.4061
4.4,39.2198,20.7807,370,60.0005,10.7668,60.0005,992.256,170.164,2,21.5448
4.5,38.9701,21.0303,370,60.0005,10.783,60.0005,991.971,168.095,2,21.6835
4.6,38.7206,21.2799,370,60.0005,10.7992,60.0005,991.68,166.074,2,21.8222
4.7,38.4711,21.5294,370,60.0005,10.8153,60.0005,991.382,164.1,2,21.9608
4.8,38.2217,21.7788,370,60.0005,10.8313,60.0005,991.078,162.17,2,22.0993
4.9,37.9723,22.0281,370,60.0005,10.8472,60.0005,990.768,160.284,2,22.2379
5,37.7231,22.2774,370,60.0005,10.863,60.0005,990.451,158.44,2,22.3763
5.1,37.474,22.5265,370,60.0005,10.8788,60.0005,990.127,156.636,2,22.5147
5.2,37.2249,22.7755,370,60.0005,10.8945,60.0005,989.797,154.871,2,22.6531
5.3,36.976,23.0245,370,60.0005,10.91,60.0005,989.46,153.144,2,22.7914
5.4,36.7271,23.2733,370,60.0005,10.9255,60.0005,989.117,151.453,2,22.9296
5.5,36.4784,23.5221,370,60.0005,10.9409,60.0005,988.768,149.798,2,23.0678
5.6,36.2297,23.7708,370,60.0005,10.9562,60.0005,988.412,148.177,2,23.206
5.7,35.9812,24.0193,370,60.0005,10.9714,60.0005,988.05,146.589,2,23.3441
5.8,35.7327,24.2678,370,60.0005,10.9865,60.0005,987.681,145.034,2,23.4821
5.9,35.4843,24.5162,370,60.0005,11.0015,60.0005,987.305,143.509,2,23.6201
6,35.2361,24.7644,370,60.0005,11.0164,60.0005,986.923,142.015,2,23.758
6.1,34.9879,25.0126,370,60.0005,11.0312,60.0005,986.535,140.55,2,23.8959
6.2,34.7398,25.2607,370,60.0005,11.0459,60.0005,986.14,139.114,2,24.0337
6.3,34.4919,25.5086,370,60.0005,11.0605,60.0005,985.739,137.705,2,24.1715
6.4,34.244,25.7565,370,60.0005,11.075,60.0005,985.331,136.323,2,24.3092
6.5,33.9963,26.0042,370,60.0005,11.0894,60.0005,984.917,134.967,2,24.4468
6.6,33.7486,26.2519,370,60.0005,11.1037,60.0005,984.496,133.636,2,24.5844
6.7,33.5011,26.4994,370,60.0005,11.1179,60.0005,984.069,132.329,2,24.7219
6.8,33.2536,26.7468,370,60.0005,11.1319,60.0005,983.635,131.047,2,24.8594
6.9,33.0063,26.9942,370,60.0005,11.1458,60.0005,983.195,129.787,2,24.9968
7,32.7591,27.2414,370,60.0005,11.1597,60.0005,982.748,128.55,2,25.1341
7.1,32.512,27.4885,370,60.0005,11.1734,60.0005,982.295,127.336,2,25.2714
7.2,32.265,27.7355,370,60.0005,11.187,60.0005,981.835,126.142,2,25.4086
7.3,32.0181,27.9824,370,60.0005,11.2004,60.0005,981.369,124.969,2,25.5458
7.4,31.7714,28.2291,370,60.0005,11.2138,60.0005,980.896,123.816,2,25.6828
7.5,31.5247,28.4758,370,60.0005,11.227,60.0005,980.417,122.683,2,25.8199
7.6,31.2782,28.7223,370,60.0005,11.2401,60.0005,979.932,121.569,2,25.9568
7.7,31.0318,28.9687,370,60.0005,11.2531,60.0005,979.439,120.474,2,26.0937
7.8,30.7855,29.215,370,60.0005,11.266,60.0005,978.941,119.397,2,26.2306
7.9,30.5393,29.4612,370,60.0005,11.2787,60.0005,978.436,118.338,2,26.3673
8,30.2932,29.7073,370,60.0005,11.2913,60.0005,977.924,117.295,2,26.504
8.1,30.0473,29.9532,370,60.0005,11.3038,60.0005,977.406,116.27,2,26.6407
8.2,29.8014,30.199,370,60.0005,11.3161,60.0005,976.882,115.261,2,26.7772
8.3,29.5557,30.4447,370,60.0005,11.3284,60.0005,976.351,114.268,2,26.9137
8.4,29.3102,30.6903,370,60.0005,11.3404,60.0005,975.813,113.291,2,27.0502
8.5,29.0647,30.9358,370,60.0005,11.3524,60.0005,975.269,112.329,2,27.1865
8.6,28.8194,31.1811,370,60.0005,11.3642,60.0005,974.719,111.381,2,27.3228
8.7,28.5742,31.4263,370,60.0005,11.3759,60.0005,974.162,110.448,2,27.4591
8.8,28.3291,31.6714,370,60.0005,11.3874,60.0005,973.598,109.53,2,27.5952
8.9,28.0842,31.9163,370,60.0005,11.3988,60.0005,973.028,108.625,2,27.7313
9,27.8393,32.1611,370,60.0005,11.4101,60.0005,972.452,107.733,2,27.8673
9.1,27.5947,32.4058,370,60.0005,11.4212,60.0005,971.869,106.855,2,28.0032
9.2,27.3501,32.6504,370,60.0005,11.4322,60.0005,971.28,105.99,2,28.1391
9.3,27.1057,32.8948,370,60.0005,11.443,60.0005,970.684,105.137,2,28.2749
9.4,26.8614,33.1391,370,60.0005,11.4537,60.0005,970.081,104.297,2,28.4106
9.5,26.6172,33.3833,370,60.0005,11.4642,60.0005,969.473,103.468,2,28.5463
9.6,26.3732,33.6273,370,60.0005,11.4746,60.0005,968.857,102.651,2,28.6818
9.7,26.1293,33.8712,370,60.0005,11.4849,60.0005,968.235,101.846,2,28.8173
9.8,25.8855,34.1149,370,60.0005,11.495,60.0005,967.607,101.052,2,28.9527
9.9,25.6419,34.3586,370,60.0005,11.5049,60.0005,966.972,100.269,2,29.0881
10,25.3984,34.602,370,60.0005,11.5147,60.0005,966.331,99.4968,2,29.2234
10.1,25.1551,34.8454,370,60.0005,11.5244,60.0005,965.683,98.735,2,29.3585
10.2,24.9119,35.0886,370,60.0005,11.5339,60.0005,965.029,97.9835,2,29.4937
10.3,24.6688,35.3316,370,60.0005,11.5432,60.0005,964.368,97.2421,2,29.6287
10.4,24.4259,35.5746,370,60.0005,11.5524,60.0005,963.701,96.5106,2,29.7636
10.5,24.1831,35.8173,370,60.0005,11.5614,60.0005,963.027,95.7887,2,29.8985
10.6,23.9405,36.06,370,60.0005,11.5703,60.0005,962.347,95.0763,2,30.0333
10.7,23.698,36.3025,370,60.0005,11.579,60.0005,961.66,94.3731,2,30.168
10.8,23.4557,36.5448,370,60.0005,11.5876,60.0005,960.967,93.6789,2,30.3027
10.9,23.2135,36.787,370,60.0005,11.596,60.0005,960.267,92.9937,2,30.4372
11,22.9714,37.0291,370,60.0005,11.6043,60.0005,959.561,92.3171,2,30.5717
11.1,22.7295,37.271,370,60.0005,11.6123,60.0005,958.848,91.6491,2,30.7061
11.2,22.4877,37.5127,370,60.0005,11.6203,60.0005,958.129,90.9894,2,30.8404
11.3,22.2461,37.7543,370,60.0005,11.628,60.0005,957.403,90.338,2,30.9746
11.4,22.0047,37.9958,370,60.0005,11.6356,60.0005,956.671,89.6945,2,31.1088
11.5,21.7634,38.2371,370,60.0005,11.6431,60.0005,955.932,89.0589,2,31.2428
11.6,21.5222,38.4783,370,60.0005,11.6503,60.0005,955.187,88.431,2,31.3768
11.7,21.2812,38.7193,370,60.0005,11.6574,60.0005,954.435,87.8107,2,31.5107
11.8,21.0404,38.9601,370,60.0005,11.6644,60.0005,953.677,87.1978,2,31.6445
11.9,20.7997,39.2008,370,60.0005,11.6711,60.0005,952.912,86.5922,2,31.7782
12,20.5591,39.4414,370,60.0005,11.6778,60.0005,952.141,85.9937,2,31.9119
12.1,20.3187,39.6817,370,60.0005,11.6842,60.0005,951.363,85.4022,2,32.0454
12.2,20.0785,39.922,370,60.0005,11.6905,60.0005,950.579,84.8176,2,32.1789
12.3,19.8385,40.162,370,60.0005,11.6966,60.0005,949.788,84.2397,2,32.3122
12.4,19.5985,40.4019,370,60.0005,11.7025,60.0005,948.991,83.6685,2,32.4455
12.5,19.3588,40.6417,370,60.0005,11.7083,60.0005,948.187,83.1037,2,32.5787
12.6,19.1192,40.8813,370,60.0005,11.7138,60.0005,947.377,82.5453,2,32.7118
12.7,18.8798,41.1207,370,60.0005,11.7193,60.0005,946.56,81.9932,2,32.8448
12.8,18.6405,41.36,370,60.0005,11.7245,60.0005,945.737,81.4472,2,32.9778
12.9,18.4014,41.5991,370,60.0005,11.7296,60.0005,944.908,80.9073,2,33.1106
13,18.1625,41.838,370,60.0005,11.7345,60.0005,944.071,80.3733,2,33.2433
13.1,17.9237,42.0768,370,60.0005,11.7392,60.0005,943.229,79.8451,2,33.376
13.2,17.6851,42.3154,370,60.0005,11.7438,60.0005,942.379,79.3226,2,33.5085
13.3,17.4467,42.5538,370,60.0005,11.7481,60.0005,941.524,78.8057,2,33.641
13.4,17.2084,42.7921,370,60.0005,11.7524,60.0005,940.661,78.2944,2,33.7734
13.5,16.9703,43.0302,370,60.0005,11.7564,60.0005,939.793,77.7885,2,33.9057
13.6,16.7323,43.2681,370,60.0005,11.7602,60.0005,938.918,77.2879,2,34.0379
13.7,16.4946,43.5059,370,60.0005,11.7639,60.0005,938.036,76.7925,2,34.17
13.8,16.257,43.7435,370,60.0005,11.7674,60.0005,937.148,76.3023,2,34.302
13.9,16.0195,43.9809,370,60.0005,11.7707,60.0005,936.253,75.8172,2,34.4339
14,15.7823,44.2182,370,60.0005,11.7739,60.0005,935.352,75.337,2,34.5657
14.1,15.5452,44.4553,370,60.0005,11.7769,60.0005,934.444,74.8617,2,34.6974
14.2,15.3083,44.6922,370,60.0005,11.7797,60.0005,933.53,74.3912,2,34.829
14.3,15.0716,44.9289,370,60.0005,11.7823,60.0005,932.609,73.9255,2,34.9605
14.4,14.835,45.1655,370,60.0005,11.7847,60.0005,931.682,73.4644,2,35.0919
14.5,14.5986,45.4019,370,60.0005,11.787,60.0005,930.748,73.0079,2,35.2233
14.6,14.3624,45.6381,370,60.0005,11.789,60.0005,929.808,72.5558,2,35.3545
14.7,14.1264,45.8741,370,60.0005,11.7909,60.0005,928.861,72.1082,2,35.4856
14.8,13.8905,46.1099,370,60.0005,11.7927,60.0005,927.908,71.665,2,35.6166
14.9,13.6549,46.3456,370,60.0005,11.7942,60.0005,926.948,71.226,2,35.7476
15,13.4194,46.5811,370,60.0005,11.7956,60.0005,925.982,70.7912,2,35.8784
15.1,13.1841,46.8164,370,60.0005,11.7968,60.0005,925.009,70.3606,2,36.0091
15.2,12.9489,47.0515,370,60.0005,11.7978,60.0005,924.03,69.9341,2,36.1397
15.3,12.714,47.2865,370,60.0005,11.7986,60.0005,923.044,69.5116,2,36.2703
15.4,12.4792,47.5212,370,60.0005,11.7992,60.0005,922.052,69.093,2,36.4007
15.5,12.2447,47.7558,370,60.0005,11.7997,60.0005,921.053,68.6783,2,36.531
15.6,12.0103,47.9902,370,60.0005,11.8,60.0005,920.047,68.2675,2,36.6612
15.7,11.7761,48.2244,370,60.0005,11.8001,60.0005,919.036,67.8604,2,36.7913
15.8,11.542,48.4584,370,60.0005,11.8,60.0005,918.017,67.457,2,36.9214
15.9,11.3082,48.6923,370,60.0005,11.7997,60.0005,916.993,67.0573,2,37.0513
16,11.0746,48.9259,370,60.0005,11.7993,60.0005,915.961,66.6612,2,37.1811
16.1,10.8411,49.1594,370,60.0005,11.7987,60.0005,914.923,66.2686,2,37.3108
16.2,10.6078,49.3927,370,60.0005,11.7979,60.0005,913.879,65.8795,2,37.4404
16.3,10.3747,49.6257,370,60.0005,11.7969,60.0005,912.828,65.4939,2,37.5699
16.4,10.1419,49.8586,370,60.0005,11.7958,60.0005,911.771,65.1116,2,37.6992
16.5,9.90915,50.0913,370,60.0005,11.7944,60.0005,910.707,64.7327,2,37.8285
16.6,9.67665,50.3238,370,60.0005,11.7929,60.0005,909.637,64.357,2,37.9577
16.7,9.44433,50.5561,370,60.0005,11.7912,60.0005,908.56,63.9846,2,38.0867
16.8,9.21221,50.7883,370,60.0005,11.7894,60.0005,907.477,63.6154,2,38.2157
16.9,8.98029,51.0202,370,60.0005,11.7873,60.0005,906.387,63.2493,2,38.3446
17,8.74856,51.2519,370,60.0005,11.7851,60.0005,905.291,62.8864,2,38.4733
17.1,8.51702,51.4835,370,60.0005,11.7827,60.0005,904.188,62.5264,2,38.6019
17.2,8.28569,51.7148,370,60.0005,11.7801,60.0005,903.079,62.1695,2,38.7304
17.3,8.05455,51.9459,370,60.0005,11.7773,60.0005,901.963,61.8155,2,38.8589
17.4,7.8236,52.1769,370,60.0005,11.7744,60.0005,900.841,61.4645,2,38.9872
17.5,7.59286,52.4076,370,60.0005,11.7713,60.0005,899.712,61.1164,2,39.1153
17.6,7.36231,52.6382,370,60.0005,11.768,60.0005,898.577,60.771,2,39.2434
17.7,7.13197,52.8685,370,60.0005,11.7645,60.0005,897.435,60.4285,2,39.3714
17.8,6.90183,53.0987,370,60.0005,11.7608,60.0005,896.286,60.0887,2,39.4993
17.9,6.67188,53.3286,370,60.0005,11.757,60.0005,895.132,59.7517,2,39.627
18,6.44214,53.5583,370,60.0005,11.753,60.0005,893.97,59.4173,2,39.7546
18.1,6.2126,53.7879,370,60.0005,11.7488,60.0005,892.803,59.0856,2,39.8822
18.2,5.98327,54.0172,370,60.0005,11.7445,60.0005,891.628,58.7565,2,40.0096
18.3,5.75414,54.2463,370,60.0005,11.7399,60.0005,890.448,58.43,2,40.1369
18.4,5.52522,54.4753,370,60.0005,11.7352,60.0005,889.26,58.106,2,40.264
18.5,5.2965,54.704,370,60.0005,11.7304,60.0005,888.067,57.7845,2,40.3911
18.6,5.06798,54.9325,370,60.0005,11.7253,60.0005,886.867,57.4654,2,40.5181
18.7,4.83968,55.1608,370,60.0005,11.7201,60.0005,885.66,57.1488,2,40.6449
18.8,4.61158,55.3889,370,60.0005,11.7147,60.0005,884.447,56.8346,2,40.7716
18.9,4.38369,55.6168,370,60.0005,11.7092,60.0005,883.227,56.5228,2,40.8982
19,4.15601,55.8445,370,60.0005,11.7034,60.0005,882.001,56.2133,2,41.0247
19.1,3.92854,56.0719,370,60.0005,11.6975,60.0005,880.768,55.9061,2,41.1511
19.2,3.70955,56.2909,360,60.0005,11.6914,60.0005,879.529,55.6094,2,41.2727
19.3,3.49904,56.5014,350,60.0005,11.6852,60.0005,878.285,55.3229,2,41.3897
19.4,3.29701,56.7035,340,60.0005,11.6788,60.0005,877.034,55.0464,2,41.5019
19.5,3.10344,56.897,330,60.0005,11.6722,60.0005,875.778,54.7796,2,41.6095
19.6,2.91833,57.0822,320,60.0005,11.6655,60.0005,874.516,54.5224,2,41.7123
19.7,2.74167,57.2588,310,60.0005,11.6585,60.0005,873.249,54.2746,2,41.8105
19.8,2.57345,57.427,300,60.0005,11.6515,60.0005,871.978,54.0359,2,41.9039
19.9,2.41366,57.5868,290,60.0005,11.6442,60.0005,870.702,53.8062,2,41.9927
20,2.26231,57.7382,280,60.0005,11.6368,60.0005,869.421,53.5853,2,42.0768
20.1,2.11937,57.8811,270,60.0005,11.6292,60.0005,868.136,53.373,2,42.1562
20.2,1.98485,58.0156,260.004,60.0005,11.6215,60.0005,866.848,53.1693,2,42.2309
20.3,1.85657,58.1439,252.608,60.0005,11.6136,60.0005,865.555,52.972,2,42.3022
20.4,1.73425,58.2662,245.551,60.0005,11.6056,60.0005,864.259,52.7807,2,42.3701
20.5,1.61763,58.3829,238.82,60.0005,11.5973,60.0005,862.959,52.5951,2,42.4349
20.6,1.50642,58.4941,232.402,60.0005,11.589,60.0005,861.656,52.415,2,42.4967
20.7,1.4004,58.6001,226.281,60.0005,11.5804,60.0005,860.35,52.2399,2,42.5556
20.8,1.2993,58.7012,220.444,60.0005,11.5717,60.0005,859.041,52.0696,2,42.6118
20.9,1.20291,58.7976,214.877,60.0005,11.5629,60.0005,857.729,51.9039,2,42.6653
21,1.11101,58.8895,209.568,60.0005,11.5539,60.0005,856.414,51.7425,2,42.7164
21.1,1.02338,58.9771,204.506,60.0005,11.5447,60.0005,855.097,51.5852,2,42.7651
21.2,0.939836,59.0606,199.678,60.0005,11.5354,60.0005,853.776,51.4318,2,42.8115
21.3,0.860183,59.1403,195.074,60.0005,11.5259,60.0005,852.454,51.282,2,42.8557
21.4,0.784242,59.2162,190.684,60.0005,11.5163,60.0005,851.129,51.1357,2,42.8979
21.5,0.71184,59.2886,186.497,60.0005,11.5065,60.0005,849.802,50.9927,2,42.9381
21.6,0.642813,59.3577,182.504,60.0005,11.4966,60.0005,848.472,50.8527,2,42.9765
21.7,0.577004,59.4235,178.697,60.0005,11.4865,60.0005,847.141,50.7157,2,43.013
21.8,0.514266,59.4862,175.066,60.0005,11.4763,60.0005,845.807,50.5815,2,43.0479
21.9,0.454454,59.546,171.603,60.0005,11.4659,60.0005,844.471,50.45,2,43.0811
22,0.397434,59.603,168.301,60.0005,11.4554,60.0005,843.134,50.321,2,43.1128
22.1,0.343077,59.6574,165.152,60.0005,11.4447,60.0005,841.795,50.1943,2,43.143
22.2,0.291258,59.7092,162.149,60.0005,11.4339,60.0005,840.454,50.0699,2,43.1718
22.3,0.24186,59.7586,159.285,60.0005,11.4229,60.0005,839.111,49.9476,2,43.1992
22.4,0.194771,59.8057,156.554,60.0005,11.4118,60.0005,837.767,49.8274,2,43.2254
22.5,0.149883,59.8506,153.95,60.0005,11.4006,60.0005,836.421,49.709,2,43.2503
22.6,0.107096,59.8934,151.467,60.0005,11.3892,60.0005,835.074,49.5925,2,43.2741
22.7,0.0663104,59.9342,149.098,60.0005,11.3777,60.0005,833.725,49.4778,2,43.2968
22.8,0.0274344,59.973,146.84,60.0005,11.3661,60.0005,832.375,49.3647,2,43.3184
22.9,-0.00962066,60.0101,144.686,60.0005,11.3543,60.0005,831.023,49.2531,2,43.3389
23,-0.0449393,60.0454,142.632,60.0005,11.3423,60.0005,829.67,49.143,2,43.3586
23.1,-0.078602,60.0791,140.674,60.0005,11.3303,60.0005,828.316,49.0343,2,43.3773
23.2,-0.110686,60.1112,138.806,60.0005,11.3181,60.0005,826.961,48.927,2,43.3951
23.3,-0.141263,60.1417,137.025,60.0005,11.3058,60.0005,825.604,48.8209,2,43.4121
23.4,-0.170405,60.1709,135.326,60.0005,11.2933,60.0005,824.246,48.716,2,43.4283
23.5,-0.198177,60.1987,133.707,60.0005,11.2807,60.0005,822.888,48.6123,2,43.4437
23.6,-0.224644,60.2251,132.162,60.0005,11.268,60.0005,821.528,48.5096,2,43.4584
23.7,-0.249865,60.2503,130.689,60.0005,11.2552,60.0005,820.167,48.408,2,43.4724
23.8,-0.273898,60.2744,129.285,60.0005,11.2422,60.0005,818.805,48.3074,2,43.4858
23.9,-0.296799,60.2973,127.945,60.0005,11.2291,60.0005,817.442,48.2076,2,43.4985
24,-0.31862,60.3191,126.668,60.0005,11.2159,60.0005,816.078,48.1088,2,43.5106
24.1,-0.339411,60.3399,125.449,60.0005,11.2026,60.0005,814.713,48.0108,2,43.5222
24.2,-0.359221,60.3597,124.288,60.0005,11.1891,60.0005,813.347,47.9136,2,43.5332
24.3,-0.378093,60.3786,123.18,60.0005,11.1756,60.0005,811.98,47.8171,2,43.5437
24.4,-0.396073,60.3966,122.124,60.0005,11.1619,60.0005,810.613,47.7214,2,43.5536
24.5,-0.413201,60.4137,121.116,60.0005,11.1481,60.0005,809.244,47.6263,2,43.5632
24.6,-0.429516,60.43,120.156,60.0005,11.1341,60.0005,807.875,47.5318,2,43.5722
24.7,-0.445058,60.4455,119.24,60.0005,11.1201,60.0005,806.505,47.438,2,43.5809
24.8,-0.45986,60.4603,118.366,60.0005,11.106,60.0005,805.134,47.3448,2,43.5891
24.9,-0.473959,60.4744,117.533,60.0005,11.0917,60.0005,803.762,47.2521,2,43.5969
25,-0.487386,60.4879,116.738,60.0005,11.0773,60.0005,802.389,47.1599,2,43.6044
25.1,-0.500173,60.5007,115.981,60.0005,11.0629,60.0005,801.016,47.0682,2,43.6115
25.2,-0.512349,60.5128,115.258,60.0005,11.0483,60.0005,799.642,46.977,2,43.6182
25.3,-0.523942,60.5244,114.569,60.0005,11.0336,60.0005,798.267,46.8862,2,43.6247
25.4,-0.53498,60.5355,113.912,60.0005,11.0188,60.0005,796.892,46.7959,2,43.6308
25.5,-0.545489,60.546,113.286,60.0005,11.0039,60.0005,795.516,46.7059,2,43.6366
25.6,-0.555493,60.556,112.688,60.0005,10.9889,60.0005,794.139,46.6164,2,43.6422
25.7,-0.565015,60.5655,112.118,60.0005,10.9738,60.0005,792.761,46.5272,2,43.6475
25.8,-0.574078,60.5746,111.575,60.0005,10.9586,60.0005,791.383,46.4383,2,43.6525
25.9,-0.582703,60.5832,111.057,60.0005,10.9434,60.0005,790.004,46.3497,2,43.6573
26,-0.59091,60.5914,110.563,60.0005,10.928,60.0005,788.625,46.2615,2,43.6619
26.1,-0.598719,60.5992,110.092,60.0005,10.9125,60.0005,787.244,46.1735,2,43.6662
26.2,-0.606149,60.6066,109.642,60.0005,10.897,60.0005,785.864,46.0859,2,43.6703
26.3,-0.613216,60.6137,109.214,60.0005,10.8813,60.0005,784.482,45.9984,2,43.6743
26.4,-0.619938,60.6204,108.805,60.0005,10.8656,60.0005,783.1,45.9113,2,43.678
26.5,-0.626331,60.6268,108.415,60.0005,10.8497,60.0005,781.717,45.8243,2,43.6816
26.6,-0.63241,60.6329,108.044,60.0005,10.8338,60.0005,780.334,45.7376,2,43.6849
26.7,-0.63819,60.6387,107.689,60.0005,10.8178,60.0005,778.95,45.6511,2,43.6881
26.8,-0.643684,60.6442,107.351,60.0005,10.8018,60.0005,777.566,45.5648,2,43.6912
26.9,-0.648905,60.6494,107.029,60.0005,10.7856,60.0005,776.181,45.4786,2,43.6941
27,-0.653868,60.6543,106.722,60.0005,10.7694,60.0005,774.795,45.3926,2,43.6969
27.1,-0.658582,60.6591,106.428,60.0005,10.7531,60.0005,773.409,45.3068,2,43.6995
27.2,-0.663061,60.6635,106.149,60.0005,10.7367,60.0005,772.022,45.2212,2,43.702
27.3,-0.667314,60.6678,105.882,60.0005,10.7202,60.0005,770.634,45.1357,2,43.7043
27.4,-0.671353,60.6718,105.628,60.0005,10.7037,60.0005,769.246,45.0503,2,43.7066
27.5,-0.675187,60.6757,105.386,60.0005,10.6871,60.0005,767.858,44.9651,2,43.7087
27.6,-0.678826,60.6793,105.155,60.0005,10.6704,60.0005,766.469,44.88,2,43.7107
27.7,-0.682279,60.6828,104.934,60.0005,10.6537,60.0005,765.079,44.795,2,43.7126
27.8,-0.685554,60.686,104.724,60.0005,10.6369,60.0005,763.689,44.7101,2,43.7145
27.9,-0.688661,60.6891,104.523,60.0005,10.62,60.0005,762.298,44.6253,2,43.7162
28,-0.691605,60.6921,104.332,60.0005,10.6031,60.0005,760.906,44.5406,2,43.7178
28.1,-0.694396,60.6949,104.15,60.0005,10.5861,60.0005,759.515,44.456,2,43.7194
28.2,-0.69704,60.6975,103.976,60.0005,10.569,60.0005,758.122,44.3715,2,43.7208
28.3,-0.699545,60.7,103.81,60.0005,10.5519,60.0005,756.729,44.287,2,43.7222
28.4,-0.701916,60.7024,103.652,60.0005,10.5348,60.0005,755.336,44.2027,2,43.7236
28.5,-0.704159,60.7046,103.501,60.0005,10.5175,60.0005,753.941,44.1184,2,43.7248
28.6,-0.706282,60.7068,103.357,60.0005,10.5003,60.0005,752.547,44.0341,2,43.726
28.7,-0.708288,60.7088,103.22,60.0005,10.483,60.0005,751.152,43.9499,2,43.7271
28.8,-0.710185,60.7107,103.089,60.0005,10.4656,60.0005,749.756,43.8658,2,43.7281
28.9,-0.711976,60.7125,102.964,60.0005,10.4482,60.0005,748.36,43.7817,2,43.7291
29,-0.713667,60.7141,102.845,60.0005,10.4307,60.0005,746.963,43.6977,2,43.7301
29.1,-0.715262,60.7157,102.732,60.0005,10.4132,60.0005,745.566,43.6137,2,43.731
29.2,-0.716766,60.7172,102.624,60.0005,10.3957,60.0005,744.168,43.5297,2,43.7318
29.3,-0.718184,60.7187,102.52,60.0005,10.3781,60.0005,742.77,43.4458,2,43.7326
29.4,-0.719518,60.72,102.422,60.0005,10.3605,60.0005,741.371,43.3619,2,43.7333
29.5,-0.720773,60.7213,102.328,60.0005,10.3428,60.0005,739.971,43.278,2,43.734
