Time,Error,EgoSpeed,Torque,ACCTargetSpeed,LeadSpeed,DriverSetSpeed,Gap(m),TrueTimeGap,TargetTimeGap,SafeDistance
0,45.0469,14.9536,10,60.0005,30.0002,60.0005,1000,238.338,2,18.3075
0.1,45.0852,14.9153,20,60.0005,30.0074,60.0005,1000.42,239.051,2,18.2863
0.2,45.1152,14.8853,30,60.0005,30.0146,60.0005,1000.84,239.634,2,18.2696
0.3,45.1369,14.8636,40,60.0005,30.0218,60.0005,1001.26,240.086,2,18.2576
0.4,45.1503,14.8502,50,60.0005,30.029,60.0005,1001.68,240.405,2,18.2501
0.5,45.1554,14.845,60,60.0005,30.0362,60.0005,1002.1,240.59,2,18.2472
0.6,45.1523,14.8482,70,60.0005,30.0434,60.0005,1002.53,240.642,2,18.249
0.7,45.1409,14.8596,80,60.0005,30.0506,60.0005,1002.95,240.559,2,18.2553
0.8,45.1212,14.8793,90,60.0005,30.0578,60.0005,1003.37,240.343,2,18.2663
0.9,45.0932,14.9072,100,60.0005,30.065,60.0005,1003.79,239.994,2,18.2818
1,45.057,14.9435,110,60.0005,30.0722,60.0005,1004.21,239.513,2,18.3019
1.1,45.0125,14.988,120,60.0005,30.0794,60.0005,1004.63,238.903,2,18.3266
1.2,44.9598,15.0407,130,60.0005,30.0866,60.0005,1005.05,238.165,2,18.356
1.3,44.8988,15.1017,140,60.0005,30.0938,60.0005,1005.46,237.302,2,18.3898
1.4,44.8295,15.171,150,60.0005,30.101,60.0005,1005.88,236.317,2,18.4283
1.5,44.7519,15.2485,160,60.0005,30.1082,60.0005,1006.29,235.213,2,18.4714
1.6,44.6661,15.3343,170,60.0005,30.1154,60.0005,1006.7,233.993,2,18.5191
1.7,44.5721,15.4284,180,60.0005,30.1225,60.0005,1007.11,232.662,2,18.5713
1.8,44.4698,15.5307,190,60.0005,30.1297,60.0005,1007.52,231.223,2,18.6282
1.9,44.3592,15.6412,200,60.0005,30.1369,60.0005,1007.92,229.682,2,18.6896
2,44.2404,15.76,210,60.0005,30.1441,60.0005,1008.32,228.042,2,18.7556
2.1,44.1134,15.8871,220,60.0005,30.1513,60.0005,1008.71,226.308,2,18.8262
2.2,43.9781,16.0224,230,60.0005,30.1584,60.0005,1009.11,224.485,2,18.9013
2.3,43.8346,16.1659,240,60.0005,30.1656,60.0005,1009.5,222.579,2,18.9811
2.4,43.6828,16.3177,250,60.0005,30.1728,60.0005,1009.88,220.594,2,19.0654
2.5,43.5228,16.4777,260,60.0005,30.1799,60.0005,1010.26,218.535,2,19.1543
2.6,43.3546,16.6459,270,60.0005,30.1871,60.0005,1010.64,216.408,2,19.2477
2.7,43.1781,16.8224,280,60.0005,30.1943,60.0005,1011.01,214.217,2,19.3458
2.8,42.9934,17.007,290,60.0005,30.2014,60.0005,1011.38,211.968,2,19.4484
2.9,42.8005,17.2,300,60.0005,30.2086,60.0005,1011.74,209.667,2,19.5555
3,42.5994,17.4011,310,60.0005,30.2157,60.0005,1012.09,207.317,2,19.6673
3.1,42.39,17.6104,320,60.0005,30.2229,60.0005,1012.44,204.924,2,19.7836
3.2,42.1725,17.828,330,60.0005,30.23,60.0005,1012.79,202.492,2,19.9044
3.3,41.9467,18.0538,340,60.0005,30.2372,60.0005,1013.13,200.028,2,20.0299
3.4,41.7127,18.2878,350,60.0005,30.2443,60.0005,1013.46,197.534,2,20.1599
3.5,41.4705,18.53,360,60.0005,30.2514,60.0005,1013.78,195.015,2,20.2944
3.6,41.2201,18.7804,370,60.0005,30.2585,60.0005,1014.1,192.476,2,20.4335
3.7,40.9698,19.0307,370,60.0005,30.2657,60.0005,1014.42,190.003,2,20.5726
3.8,40.7196,19.2809,370,60.0005,30.2728,60.0005,1014.72,187.594,2,20.7116
3.9,40.4694,19.5311,370,60.0005,30.2799,60.0005,1015.02,185.247,2,20.8506
4,40.2193,19.7812,370,60.0005,30.287,60.0005,1015.31,182.958,2,20.9895
4.1,39.9693,20.0312,370,60.0005,30.2941,60.0005,1015.6,180.726,2,21.1284
4.2,39.7194,20.2811,370,60.0005,30.3012,60.0005,1015.87,178.548,2,21.2673
4.3,39.4696,20.5309,370,60.0005,30.3083,60.0005,1016.15,176.423,2,21.4061
4.4,39.2198,20.7807,370,60.0005,30.3154,60.0005,1016.41,174.348,2,21.5448
4.5,38.9701,21.0303,370,60.0005,30.3225,60.0005,1016.67,172.323,2,21.6835
4.6,38.7206,21.2799,370,60.0005,30.3296,60.0005,1016.92,170.344,2,21.8222
4.7,38.4711,21.5294,370,60.0005,30.3367,60.0005,1017.17,168.411,2,21.9608
4.8,38.2217,21.7788,370,60.0005,30.3437,60.0005,1017.4,166.522,2,22.0993
4.9,37.9723,22.0281,370,60.0005,30.3508,60.0005,1017.63,164.675,2,22.2379
5,37.7231,22.2774,370,60.0005,30.3578,60.0005,1017.86,162.869,2,22.3763
5.1,37.474,22.5265,370,60.0005,30.3649,60.0005,1018.08,161.103,2,22.5147
5.2,37.2249,22.7755,370,60.0005,30.3719,60.0005,1018.29,159.374,2,22.6531
5.3,36.976,23.0245,370,60.0005,30.379,60.0005,1018.49,157.683,2,22.7914
5.4,36.7271,23.2733,370,60.0005,30.386,60.0005,1018.69,156.028,2,22.9296
5.5,36.4784,23.5221,370,60.0005,30.3931,60.0005,1018.88,154.407,2,23.0678
5.6,36.2297,23.7708,370,60.0005,30.4001,60.0005,1019.06,152.819,2,23.206
5.7,35.9812,24.0193,370,60.0005,30.4071,60.0005,1019.24,151.264,2,23.3441
5.8,35.7327,24.2678,370,60.0005,30.4141,60.0005,1019.41,149.741,2,23.4821
5.9,35.4843,24.5162,370,60.0005,30.4211,60.0005,1019.58,148.248,2,23.6201
6,35.2361,24.7644,370,60.0005,30.4281,60.0005,1019.73,146.785,2,23.758
6.1,34.9879,25.0126,370,60.0005,30.4351,60.0005,1019.88,145.35,2,23.8959
6.2,34.7398,25.2607,370,60.0005,30.4421,60.0005,1020.03,143.943,2,24.0337
6.3,34.4919,25.5086,370,60.0005,30.4491,60.0005,1020.17,142.563,2,24.1715
6.4,34.244,25.7565,370,60.0005,30.456,60.0005,1020.3,141.21,2,24.3092
6.5,33.9963,26.0042,370,60.0005,30.463,60.0005,1020.42,139.882,2,24.4468
6.6,33.7486,26.2519,370,60.0005,30.4699,60.0005,1020.54,138.578,2,24.5844
6.7,33.5011,26.4994,370,60.0005,30.4769,60.0005,1020.65,137.299,2,24.7219
6.8,33.2536,26.7468,370,60.0005,30.4838,60.0005,1020.75,136.042,2,24.8594
6.9,33.0063,26.9942,370,60.0005,30.4908,60.0005,1020.85,134.809,2,24.9968
7,32.7591,27.2414,370,60.0005,30.4977,60.0005,1020.94,133.597,2,25.1341
7.1,32.512,27.4885,370,60.0005,30.5046,60.0005,1021.02,132.408,2,25.2714
7.2,32.265,27.7355,370,60.0005,30.5115,60.0005,1021.1,131.238,2,25.4086
7.3,32.0181,27.9824,370,60.0005,30.5184,60.0005,1021.17,130.09,2,25.5458
7.4,31.7714,28.2291,370,60.0005,30.5253,60.0005,1021.23,128.961,2,25.6828
7.5,31.5247,28.4758,370,60.0005,30.5322,60.0005,1021.29,127.851,2,25.8199
7.6,31.2782,28.7223,370,60.0005,30.5391,60.0005,1021.34,126.76,2,25.9568
7.7,31.0318,28.9687,370,60.0005,30.5459,60.0005,1021.39,125.687,2,26.0937
7.8,30.7855,29.215,370,60.0005,30.5528,60.0005,1021.42,124.632,2,26.2306
7.9,30.5393,29.4612,370,60.0005,30.5596,60.0005,1021.45,123.594,2,26.3673
8,30.2932,29.7073,370,60.0005,30.5665,60.0005,1021.48,122.573,2,26.504
8.1,30.0473,29.9532,370,60.0005,30.5733,60.0005,1021.49,121.569,2,26.6407
8.2,29.8014,30.199,370,60.0005,30.5801,60.0005,1021.5,120.581,2,26.7772
8.3,29.5557,30.4447,370,60.0005,30.5869,60.0005,1021.51,119.608,2,26.9137
8.4,29.3102,30.6903,370,60.0005,30.5937,60.0005,1021.51,118.651,2,27.0502
8.5,29.0647,30.9358,370,60.0005,30.6005,60.0005,1021.5,117.708,2,27.1865
8.6,28.8194,31.1811,370,60.0005,30.6073,60.0005,1021.48,116.78,2,27.3228
8.7,28.5742,31.4263,370,60.0005,30.6141,60.0005,1021.46,115.866,2,27.4591
8.8,28.3291,31.6714,370,60.0005,30.6208,60.0005,1021.43,114.966,2,27.5952
8.9,28.0842,31.9163,370,60.0005,30.6276,60.0005,1021.39,114.08,2,27.7313
9,27.8393,32.1611,370,60.0005,30.6343,60.0005,1021.35,113.207,2,27.8673
9.1,27.5947,32.4058,370,60.0005,30.6411,60.0005,1021.3,112.347,2,28.0032
9.2,27.3501,32.6504,370,60.0005,30.6478,60.0005,1021.25,111.499,2,28.1391
9.3,27.1057,32.8948,370,60.0005,30.6545,60.0005,1021.18,110.664,2,28.2749
9.4,26.8614,33.1391,370,60.0005,30.6612,60.0005,1021.12,109.84,2,28.4106
9.5,26.6172,33.3833,370,60.0005,30.6679,60.0005,1021.04,109.029,2,28.5463
9.6,26.3732,33.6273,370,60.0005,30.6746,60.0005,1020.96,108.229,2,28.6818
9.7,26.1293,33.8712,370,60.0005,30.6812,60.0005,1020.87,107.44,2,28.8173
9.8,25.8855,34.1149,370,60.0005,30.6879,60.0005,1020.77,106.663,2,28.9527
9.9,25.6419,34.3586,370,60.0005,30.6946,60.0005,1020.67,105.896,2,29.0881
10,25.3984,34.602,370,60.0005,30.7012,60.0005,1020.56,105.139,2,29.2234
10.1,25.1551,34.8454,370,60.0005,30.7078,60.0005,1020.45,104.393,2,29.3585
10.2,24.9119,35.0886,370,60.0005,30.7144,60.0005,1020.33,103.657,2,29.4937
10.3,24.6688,35.3316,370,60.0005,30.721,60.0005,1020.2,102.931,2,29.6287
10.4,24.4259,35.5746,370,60.0005,30.7276,60.0005,1020.06,102.214,2,29.7636
10.5,24.1831,35.8173,370,60.0005,30.7342,60.0005,1019.92,101.507,2,29.8985
10.6,23.9405,36.06,370,60.0005,30.7408,60.0005,1019.78,100.81,2,30.0333
10.7,23.698,36.3025,370,60.0005,30.7473,60.0005,1019.62,100.121,2,30.168
10.8,23.4557,36.5448,370,60.0005,30.7539,60.0005,1019.46,99.4411,2,30.3027
10.9,23.2135,36.787,370,60.0005,30.7604,60.0005,1019.29,98.77,2,30.4372
11,22.9714,37.0291,370,60.0005,30.7669,60.0005,1019.12,98.1075,2,30.5717
11.1,22.7295,37.271,370,60.0005,30.7734,60.0005,1018.94,97.4533,2,30.7061
11.2,22.4877,37.5127,370,60.0005,30.7799,60.0005,1018.75,96.8073,2,30.8404
11.3,22.2461,37.7543,370,60.0005,30.7864,60.0005,1018.56,96.1693,2,30.9746
11.4,22.0047,37.9958,370,60.0005,30.7929,60.0005,1018.36,95.5392,2,31.1088
11.5,21.7634,38.2371,370,60.0005,30.7993,60.0005,1018.15,94.9168,2,31.2428
11.6,21.5222,38.4783,370,60.0005,30.8058,60.0005,1017.94,94.302,2,31.3768
11.7,21.2812,38.7193,370,60.0005,30.8122,60.0005,1017.72,93.6946,2,31.5107
11.8,21.0404,38.9601,370,60.0005,30.8186,60.0005,1017.49,93.0945,2,31.6445
11.9,20.7997,39.2008,370,60.0005,30.825,60.0005,1017.26,92.5015,2,31.7782
12,20.5591,39.4414,370,60.0005,30.8314,60.0005,1017.02,91.9156,2,31.9119
12.1,20.3187,39.6817,370,60.0005,30.8378,60.0005,1016.78,91.3365,2,32.0454
12.2,20.0785,39.922,370,60.0005,30.8442,60.0005,1016.52,90.7641,2,32.1789
12.3,19.8385,40.162,370,60.0005,30.8505,60.0005,1016.26,90.1984,2,32.3122
12.4,19.5985,40.4019,370,60.0005,30.8569,60.0005,1016,89.6392,2,32.4455
12.5,19.3588,40.6417,370,60.0005,30.8632,60.0005,1015.73,89.0863,2,32.5787
12.6,19.1192,40.8813,370,60.0005,30.8695,60.0005,1015.45,88.5397,2,32.7118
12.7,18.8798,41.1207,370,60.0005,30.8758,60.0005,1015.16,87.9993,2,32.8448
12.8,18.6405,41.36,370,60.0005,30.8821,60.0005,1014.87,87.4649,2,32.9778
12.9,18.4014,41.5991,370,60.0005,30.8884,60.0005,1014.58,86.9364,2,33.1106
13,18.1625,41.838,370,60.0005,30.8946,60.0005,1014.27,86.4138,2,33.2433
13.1,17.9237,42.0768,370,60.0005,30.9009,60.0005,1013.96,85.8968,2,33.376
13.2,17.6851,42.3154,370,60.0005,30.9071,60.0005,1013.64,85.3855,2,33.5085
13.3,17.4467,42.5538,370,60.0005,30.9133,60.0005,1013.32,84.8797,2,33.641
13.4,17.2084,42.7921,370,60.0005,30.9195,60.0005,1012.99,84.3794,2,33.7734
13.5,16.9703,43.0302,370,60.0005,30.9257,60.0005,1012.66,83.8843,2,33.9057
13.6,16.7323,43.2681,370,60.0005,30.9319,60.0005,1012.31,83.3945,2,34.0379
13.7,16.4946,43.5059,370,60.0005,30.938,60.0005,1011.96,82.9099,2,34.17
13.8,16.257,43.7435,370,60.0005,30.9441,60.0005,1011.61,82.4303,2,34.302
13.9,16.0195,43.9809,370,60.0005,30.9503,60.0005,1011.25,81.9556,2,34.4339
14,15.7823,44.2182,370,60.0005,30.9564,60.0005,1010.88,81.4859,2,34.5657
14.1,15.5452,44.4553,370,60.0005,30.9625,60.0005,1010.5,81.021,2,34.6974
14.2,15.3083,44.6922,370,60.0005,30.9685,60.0005,1010.12,80.5608,2,34.829
14.3,15.0716,44.9289,370,60.0005,30.9746,60.0005,1009.73,80.1053,2,34.9605
14.4,14.835,45.1655,370,60.0005,30.9807,60.0005,1009.34,79.6543,2,35.0919
14.5,14.5986,45.4019,370,60.0005,30.9867,60.0005,1008.94,79.2078,2,35.2233
14.6,14.3624,45.6381,370,60.0005,30.9927,60.0005,1008.53,78.7658,2,35.3545
14.7,14.1264,45.8741,370,60.0005,30.9987,60.0005,1008.12,78.3281,2,35.4856
14.8,13.8905,46.1099,370,60.0005,31.0047,60.0005,1007.7,77.8947,2,35.6166
14.9,13.6549,46.3456,370,60.0005,31.0106,60.0005,1007.27,77.4655,2,35.7476
15,13.4194,46.5811,370,60.0005,31.0166,60.0005,1006.84,77.0405,2,35.8784
15.1,13.1841,46.8164,370,60.0005,31.0225,60.0005,1006.4,76.6195,2,36.0091
15.2,12.9489,47.0515,370,60.0005,31.0284,60.0005,1005.96,76.2026,2,36.1397
15.3,12.714,47.2865,370,60.0005,31.0344,60.0005,1005.51,75.7896,2,36.2703
15.4,12.4792,47.5212,370,60.0005,31.0402,60.0005,1005.05,75.3805,2,36.4007
15.5,12.2447,47.7558,370,60.0005,31.0461,60.0005,1004.58,74.9752,2,36.531
15.6,12.0103,47.9902,370,60.0005,31.052,60.0005,1004.11,74.5738,2,36.6612
15.7,11.7761,48.2244,370,60.0005,31.0578,60.0005,1003.64,74.176,2,36.7913
15.8,11.542,48.4584,370,60.0005,31.0636,60.0005,1003.15,73.7819,2,36.9214
15.9,11.3082,48.6923,370,60.0005,31.0694,60.0005,1002.66,73.3914,2,37.0513
16,11.0746,48.9259,370,60.0005,31.0752,60.0005,1002.17,73.0044,2,37.1811
16.1,10.8411,49.1594,370,60.0005,31.081,60.0005,1001.67,72.6209,2,37.3108
16.2,10.6078,49.3927,370,60.0005,31.0867,60.0005,1001.16,72.2409,2,37.4404
16.3,10.3747,49.6257,370,60.0005,31.0924,60.0005,1000.64,71.8642,2,37.5699
16.4,10.1419,49.8586,370,60.0005,31.0982,60.0005,1000.12,71.4909,2,37.6992
16.5,9.90915,50.0913,370,60.0005,31.1039,60.0005,999.595,71.1209,2,37.8285
16.6,9.67665,50.3238,370,60.0005,31.1095,60.0005,999.061,70.7541,2,37.9577
16.7,9.44433,50.5561,370,60.0005,31.1152,60.0005,998.521,70.3906,2,38.0867
16.8,9.21221,50.7883,370,60.0005,31.1208,60.0005,997.975,70.0301,2,38.2157
16.9,8.98029,51.0202,370,60.0005,31.1265,60.0005,997.422,69.6728,2,38.3446
17,8.74856,51.2519,370,60.0005,31.1321,60.0005,996.863,69.3185,2,38.4733
17.1,8.51702,51.4835,370,60.0005,31.1377,60.0005,996.298,68.9673,2,38.6019
17.2,8.28569,51.7148,370,60.0005,31.1432,60.0005,995.726,68.619,2,38.7304
17.3,8.05455,51.9459,370,60.0005,31.1488,60.0005,995.149,68.2736,2,38.8589
17.4,7.8236,52.1769,370,60.0005,31.1543,60.0005,994.565,67.9311,2,38.9872
17.5,7.59286,52.4076,370,60.0005,31.1598,60.0005,993.975,67.5915,2,39.1153
17.6,7.36231,52.6382,370,60.0005,31.1653,60.0005,993.378,67.2546,2,39.2434
17.7,7.13197,52.8685,370,60.0005,31.1708,60.0005,992.775,66.9206,2,39.3714
17.8,6.90183,53.0987,370,60.0005,31.1763,60.0005,992.166,66.5892,2,39.4993
17.9,6.67188,53.3286,370,60.0005,31.1817,60.0005,991.551,66.2606,2,39.627
18,6.44214,53.5583,370,60.0005,31.1871,60.0005,990.93,65.9346,2,39.7546
18.1,6.2126,53.7879,370,60.0005,31.1925,60.0005,990.302,65.6112,2,39.8822
18.2,5.98327,54.0172,370,60.0005,31.1979,60.0005,989.668,65.2904,2,40.0096
18.3,5.75414,54.2463,370,60.0005,31.2033,60.0005,989.028,64.9722,2,40.1369
18.4,5.52522,54.4753,370,60.0005,31.2086,60.0005,988.382,64.6564,2,40.264
18.5,5.2965,54.704,370,60.0005,31.214,60.0005,987.729,64.3431,2,40.3911
18.6,5.06798,54.9325,370,60.0005,31.2193,60.0005,987.071,64.0323,2,40.5181
18.7,4.83968,55.1608,370,60.0005,31.2246,60.0005,986.406,63.7239,2,40.6449
18.8,4.61158,55.3889,370,60.0005,31.2298,60.0005,985.735,63.4179,2,40.7716
18.9,4.38369,55.6168,370,60.0005,31.2351,60.0005,985.057,63.1142,2,40.8982
19,4.15601,55.8445,370,60.0005,31.2403,60.0005,984.374,62.8128,2,41.0247
19.1,3.92854,56.0719,370,60.0005,31.2455,60.0005,983.684,62.5137,2,41.1511
19.2,3.70955,56.2909,360,60.0005,31.2507,60.0005,982.989,62.226,2,41.2727
19.3,3.49904,56.5014,350,60.0005,31.2559,60.0005,982.288,61.9495,2,41.3897
19.4,3.29701,56.7035,340,60.0005,31.261,60.0005,981.581,61.6839,2,41.5019
19.5,3.10344,56.897,330,60.0005,31.2661,60.0005,980.869,61.429,2,41.6095
19.6,2.91833,57.0822,320,60.0005,31.2713,60.0005,980.152,61.1846,2,41.7123
19.7,2.74167,57.2588,310,60.0005,31.2763,60.0005,979.43,60.9504,2,41.8105
19.8,2.57345,57.427,300,60.0005,31.2814,60.0005,978.704,60.7264,2,41.9039
19.9,2.41366,57.5868,290,60.0005,31.2865,60.0005,977.973,60.5122,2,41.9927
20,2.26231,57.7382,280,60.0005,31.2915,60.0005,977.239,60.3078,2,42.0768
20.1,2.11937,57.8811,270,60.0005,31.2965,60.0005,976.5,60.1129,2,42.1562
20.2,1.98485,58.0156,260.004,60.0005,31.3015,60.0005,975.758,59.9275,2,42.2309
20.3,1.85657,58.1439,252.608,60.0005,31.3064,60.0005,975.013,59.7491,2,42.3022
20.4,1.73425,58.2662,245.551,60.0005,31.3114,60.0005,974.264,59.5774,2,42.3701
20.5,1.61763,58.3829,238.82,60.0005,31.3163,60.0005,973.512,59.412,2,42.4349
20.6,1.50642,58.4941,232.402,60.0005,31.3212,60.0005,972.757,59.2526,2,42.4967
20.7,1.4004,58.6001,226.281,60.0005,31.3261,60.0005,972,59.0989,2,42.5556
20.8,1.2993,58.7012,220.444,60.0005,31.3309,60.0005,971.239,58.9505,2,42.6118
20.9,1.20291,58.7976,214.877,60.0005,31.3358,60.0005,970.477,58.8071,2,42.6653
21,1.11101,58.8895,209.568,60.0005,31.3406,60.0005,969.711,58.6686,2,42.7164
21.1,1.02338,58.9771,204.506,60.0005,31.3454,60.0005,968.944,58.5345,2,42.7651
21.2,0.939836,59.0606,199.678,60.0005,31.3502,60.0005,968.174,58.4048,2,42.8115
21.3,0.860183,59.1403,195.074,60.0005,31.3549,60.0005,967.402,58.2792,2,42.8557
21.4,0.784242,59.2162,190.684,60.0005,31.3596,60.0005,966.628,58.1574,2,42.8979
21.5,0.71184,59.2886,186.497,60.0005,31.3644,60.0005,965.853,58.0393,2,42.9381
21.6,0.642813,59.3577,182.504,60.0005,31.369,60.0005,965.075,57.9246,2,42.9765
21.7,0.577004,59.4235,178.697,60.0005,31.3737,60.0005,964.296,57.8133,2,43.013
21.8,0.514266,59.4862,175.066,60.0005,31.3784,60.0005,963.515,57.7051,2,43.0479
21.9,0.454454,59.546,171.603,60.0005,31.383,60.0005,962.733,57.5998,2,43.0811
22,0.397434,59.603,168.301,60.0005,31.3876,60.0005,961.949,57.4974,2,43.1128
22.1,0.343077,59.6574,165.152,60.0005,31.3921,60.0005,961.164,57.3976,2,43.143
22.2,0.291258,59.7092,162.149,60.0005,31.3967,60.0005,960.378,57.3004,2,43.1718
22.3,0.24186,59.7586,159.285,60.0005,31.4012,60.0005,959.59,57.2055,2,43.1992
22.4,0.194771,59.8057,156.554,60.0005,31.4057,60.0005,958.801,57.113,2,43.2254
22.5,0.149883,59.8506,153.95,60.0005,31.4102,60.0005,958.011,57.0227,2,43.2503
22.6,0.107096,59.8934,151.467,60.0005,31.4147,60.0005,957.22,56.9344,2,43.2741
22.7,0.0663104,59.9342,149.098,60.0005,31.4191,60.0005,956.428,56.848,2,43.2968
22.8,0.0274344,59.973,146.84,60.0005,31.4236,60.0005,955.635,56.7636,2,43.3184
22.9,-0.00962066,60.0101,144.686,60.0005,31.4279,60.0005,954.841,56.6809,2,43.3389
23,-0.0449393,60.0454,142.632,60.0005,31.4323,60.0005,954.046,56.5999,2,43.3586
23.1,-0.078602,60.0791,140.674,60.0005,31.4367,60.0005,953.251,56.5205,2,43.3773
23.2,-0.110686,60.1112,138.806,60.0005,31.441,60.0005,952.454,56.4427,2,43.3951
23.3,-0.141263,60.1417,137.025,60.0005,31.4453,60.0005,951.657,56.3663,2,43.4121
23.4,-0.170405,60.1709,135.326,60.0005,31.4496,60.0005,950.859,56.2912,2,43.4283
23.5,-0.198177,60.1987,133.707,60.0005,31.4538,60.0005,950.061,56.2175,2,43.4437
23.6,-0.224644,60.2251,132.162,60.0005,31.4581,60.0005,949.262,56.145,2,43.4584
23.7,-0.249865,60.2503,130.689,60.0005,31.4623,60.0005,948.462,56.0738,2,43.4724
23.8,-0.273898,60.2744,129.285,60.0005,31.4665,60.0005,947.662,56.0036,2,43.4858
23.9,-0.296799,60.2973,127.945,60.0005,31.4706,60.0005,946.861,55.9345,2,43.4985
24,-0.31862,60.3191,126.668,60.0005,31.4748,60.0005,946.06,55.8665,2,43.5106
24.1,-0.339411,60.3399,125.449,60.0005,31.4789,60.0005,945.258,55.7994,2,43.5222
24.2,-0.359221,60.3597,124.288,60.0005,31.483,60.0005,944.456,55.7332,2,43.5332
24.3,-0.378093,60.3786,123.18,60.0005,31.4871,60.0005,943.653,55.668,2,43.5437
24.4,-0.396073,60.3966,122.124,60.0005,31.4911,60.0005,942.85,55.6035,2,43.5536
24.5,-0.413201,60.4137,121.116,60.0005,31.4951,60.0005,942.047,55.5399,2,43.5632
24.6,-0.429516,60.43,120.156,60.0005,31.4991,60.0005,941.244,55.477,2,43.5722
24.7,-0.445058,60.4455,119.24,60.0005,31.5031,60.0005,940.44,55.4149,2,43.5809
24.8,-0.45986,60.4603,118.366,60.0005,31.5071,60.0005,939.635,55.3534,2,43.5891
24.9,-0.473959,60.4744,117.533,60.0005,31.511,60.0005,938.831,55.2926,2,43.5969
25,-0.487386,60.4879,116.738,60.0005,31.5149,60.0005,938.026,55.2325,2,43.6044
25.1,-0.500173,60.5007,115.981,60.0005,31.5188,60.0005,937.221,55.1729,2,43.6115
25.2,-0.512349,60.5128,115.258,60.0005,31.5226,60.0005,936.416,55.1139,2,43.6182
25.3,-0.523942,60.5244,114.569,60.0005,31.5264,60.0005,935.61,55.0554,2,43.6247
25.4,-0.53498,60.5355,113.912,60.0005,31.5303,60.0005,934.804,54.9975,2,43.6308
25.5,-0.545489,60.546,113.286,60.0005,31.534,60.0005,933.999,54.94,2,43.6366
25.6,-0.555493,60.556,112.688,60.0005,31.5378,60.0005,933.193,54.883,2,43.6422
25.7,-0.565015,60.5655,112.118,60.0005,31.5415,60.0005,932.386,54.8264,2,43.6475
25.8,-0.574078,60.5746,111.575,60.0005,31.5452,60.0005,931.58,54.7703,2,43.6525
25.9,-0.582703,60.5832,111.057,60.0005,31.5489,60.0005,930.773,54.7146,2,43.6573
26,-0.59091,60.5914,110.563,60.0005,31.5526,60.0005,929.967,54.6593,2,43.6619
26.1,-0.598719,60.5992,110.092,60.0005,31.5562,60.0005,929.16,54.6043,2,43.6662
26.2,-0.606149,60.6066,109.642,60.0005,31.5598,60.0005,928.353,54.5497,2,43.6703
26.3,-0.613216,60.6137,109.214,60.0005,31.5634,60.0005,927.546,54.4954,2,43.6743
26.4,-0.619938,60.6204,108.805,60.0005,31.5669,60.0005,926.739,54.4414,2,43.678
26.5,-0.626331,60.6268,108.415,60.0005,31.5705,60.0005,925.932,54.3877,2,43.6816
26.6,-0.63241,60.6329,108.044,60.0005,31.574,60.0005,925.125,54.3344,2,43.6849
26.7,-0.63819,60.6387,107.689,60.0005,31.5775,60.0005,924.318,54.2813,2,43.6881
26.8,-0.643684,60.6442,107.351,60.0005,31.5809,60.0005,923.51,54.2284,2,43.6912
26.9,-0.648905,60.6494,107.029,60.0005,31.5844,60.0005,922.703,54.1758,2,43.6941
27,-0.653868,60.6543,106.722,60.0005,31.5878,60.0005,921.896,54.1235,2,43.6969
27.1,-0.658582,60.6591,106.428,60.0005,31.5911,60.0005,921.088,54.0713,2,43.6995
27.2,-0.663061,60.6635,106.149,60.0005,31.5945,60.0005,920.281,54.0194,2,43.702
27.3,-0.667314,60.6678,105.882,60.0005,31.5978,60.0005,919.473,53.9677,2,43.7043
27.4,-0.671353,60.6718,105.628,60.0005,31.6011,60.0005,918.666,53.9162,2,43.7066
27.5,-0.675187,60.6757,105.386,60.0005,31.6044,60.0005,917.858,53.8649,2,43.7087
27.6,-0.678826,60.6793,105.155,60.0005,31.6077,60.0005,917.051,53.8138,2,43.7107
27.7,-0.682279,60.6828,104.934,60.0005,31.6109,60.0005,916.243,53.7628,2,43.7126
27.8,-0.685554,60.686,104.724,60.0005,31.6141,60.0005,915.435,53.712,2,43.7145
27.9,-0.688661,60.6891,104.523,60.0005,31.6173,60.0005,914.628,53.6613,2,43.7162
28,-0.691605,60.6921,104.332,60.0005,31.6204,60.0005,913.82,53.6108,2,43.7178
28.1,-0.694396,60.6949,104.15,60.0005,31.6235,60.0005,913.013,53.5605,2,43.7194
28.2,-0.69704,60.6975,103.976,60.0005,31.6266,60.0005,912.205,53.5102,2,43.7208
28.3,-0.699545,60.7,103.81,60.0005,31.6297,60.0005,911.398,53.4601,2,43.7222
28.4,-0.701916,60.7024,103.652,60.0005,31.6328,60.0005,910.59,53.4102,2,43.7236
28.5,-0.704159,60.7046,103.501,60.0005,31.6358,60.0005,909.783,53.3603,2,43.7248
28.6,-0.706282,60.7068,103.357,60.0005,31.6388,60.0005,908.975,53.3106,2,43.726
28.7,-0.708288,60.7088,103.22,60.0005,31.6417,60.0005,908.168,53.2609,2,43.7271
28.8,-0.710185,60.7107,103.089,60.0005,31.6447,60.0005,907.361,53.2114,2,43.7281
28.9,-0.711976,60.7125,102.964,60.0005,31.6476,60.0005,906.553,53.1619,2,43.7291
29,-0.713667,60.7141,102.845,60.0005,31.6505,60.0005,905.746,53.1126,2,43.7301
29.1,-0.715262,60.7157,102.732,60.0005,31.6533,60.0005,904.939,53.0633,2,43.731
29.2,-0.716766,60.7172,102.624,60.0005,31.6562,60.0005,904.131,53.0141,2,43.7318
